ontogenia	eus-30-13489037-n	 izaki biziduna nahiz honi dagokion zerbait ezarian handituz joan
ontziko_aparatu	eus-30-80000438-n	 Aireontzi bateko edozein tresna, motorrarekin zerikusia dutenak izan ezik; hots, aireontziaren abiadura, altitudea, orientazio espaziala eta norabidea gobernatzeko erabiltzen direnak. Inoiz nabigazio-aparatuak (jito-neurgailua, altimetro absolutua eta girokonpasa) horietatik bereiz sailkatzen dira.
ontziola	eus-30-04197235-n	 itsasontziak egin edota konpontzeko instalazio-multzoa
ontziola	eus-30-08640392-n	 itsasontziak egin edota konpontzeko instalazio-multzoa
ontzitegi	eus-30-04197235-n	 itsasontziak egin edota konpontzeko instalazio-multzoa
ontzitegi	eus-30-08640392-n	 itsasontziak egin edota konpontzeko instalazio-multzoa
onura	eus-30-05143077-n	 zerbaitek berekin dakarren eta norbaitentzat edo zerbaitetarako on den ondorio edo emaitza
opari	eus-30-13265011-n	 norbaiti zerbait ematea; hutsean ematen den gauza
opari	eus-30-13270373-n	 erlijio-fenomenologian, dirua oparitan ematea
oparigintza	eus-30-01041349-n	 Eukaristian ogia eta ardoa ematearen ekintza;
oparigintza	eus-30-01041498-n	 eliza bat eraikitzeko edota karitaterako dirua oparitan ematea
operadore	eus-30-10378412-n	 aparatu bat maneiatzen duen teknikaria
operazio	eus-30-00671351-n	 gorputz bizidun batengan, zati hondatu bat erauzteko edo osatzeko egiten den kirurgia-ekintza
opor	eus-30-15137890-n	 ikasleek eta langileek izaten dituzten atseden-egunak edo atseden-garaia
oporraldi	eus-30-15137890-n	 ikasleek eta langileek izaten dituzten atseden-egunak edo atseden-garaia
oposizio	eus-30-08403787-n	 gehiengo baten jardueraren aurka dagoen pertsona-multzoa
oposizio	eus-30-13854649-n	 kontrakotasuna; aurrez aurre dauden gauzen, pertsonenÂ… arteko erlazioa
opoterapia	eus-30-80000324-n	 Animalia-jatorriko erauzkinak edo organoak helburu terapeutikoekin erabiltzea
opus	eus-30-07037465-n	 sortua izan den musika-lana
orban	eus-30-04682462-n	 edozein gauzaren azaleko kolore desberdineko aldea edo gune zikina
ordain	eus-30-13278375-n	 diruz ordaintzen den kantitatea
ordainketa	eus-30-13278375-n	 diruz ordaintzen den kantitatea
ordainsari	eus-30-13279262-n	 alokairua, langileak lan egiteagatik halako maiztasunez (egunero astero, hilero) kobratzen duen diru-saria
ordena	eus-30-07168131-n	 norbaitek, duen eskuaz baliaturik, egin behar dena esan edo adieraztea
ordenatu-ardatz	eus-30-80000557-n	 Koordenatu kartesiarren sisteman, hitzarmenez bertikalki irudikatzen den ardatza, <I>abzisa-ardatz<I>arekiko perpendikularra dena
ordezkari	eus-30-10005280-n	 nagusia falta denean agintea duen bere laguntzailea
ordezkari	eus-30-10522035-n	 talde, erakunde edo pertsona baten izenean beste erakunde edo toki batean ari den pertsona
ordezkaritza	eus-30-08402442-n	 talde, erakunde edo pertsona baten izenean beste erakunde batean edo toki batean ari diren pertsona multzoa
ordu	eus-30-05131023-n	 leku batetik bestera joateko behar den denboraren neurria
ordu	eus-30-15129927-n	 erlojuak adierazten duen denbora
ordu	eus-30-15227846-n	 egunaren 1/24rena adierazten duen denboraldia
ordu	eus-30-15228378-n	 eguneko momentua
ordu	eus-30-15245515-n	 momentu egokia
ordutegi	eus-30-06495328-n	 ekitaldi, ikuskizun, etab.en atalen azalpen ordenatua
ordutegi	eus-30-15118100-n	 lan-orduen banaketa
oreka_adiabatiko	eus-30-80000729-n	 Oreka hidrostatikoan dagoen atmosferako tenperatura- eta presio-banaketa bertikala. Horren ondorioz, adiabatikoki lekualdatutako aire-partikulak inguruak duen tenperatura eta presio berdina izaten jarraituko du eta, hala, oreka-indarrek ezingo diote eragin
orekatze-hegalkin	eus-30-80000657-n	 Aleroiek oreka gordetzeko izan ohi duten hegalkina.
organismo	eus-30-00004475-n	 independenteki funtzionatzeko edo jarduteko gaitasuna duen (edo gara dezakeen) biziduna
organismo	eus-30-08436036-n	 estatuak, nazioak..., bere burua gobernatzeko, edo egiteko funtsezkoenak bideratzeko eratzen dituen sistemetako bakoitza
organizazio	eus-30-08008335-n	 giza multzo erakuntzaduna, bereziki gizartean funtsezko egiteko bat betetzen duena
orkatila	eus-30-05578442-n	 zangoaren eta oinaren arteko giltzadura
orkestra-gidari	eus-30-09952539-n	 musika talde bat gidatzen duen norbait
orkestra-zuzendari	eus-30-09952539-n	 musika talde bat gidatzen duen norbait
orno	eus-30-05284333-n	 bizkarrezurra eratzen duen hezurrezko edo kartilagozko segmentua
orri	eus-30-03652226-n	 leiho, ate, etab.etan, higitzen den zatietako bakoitza
orri	eus-30-06255777-n	 paper, pergamino, etab.ezko orri baten, eta batez ere liburu baten orrien aldeetako bakoitza
orri	eus-30-13011679-n	 agarikaleen ordenako perretxiko gehienetan txapelaren azpian dauden xaflatxo erradial moduko egituretako bakoitza, bere azalean himenioak dituena
orri	eus-30-13152742-n	 hostoa, bereziki handia
orto	eus-30-80000456-n	 Bentzenoaren bi hidrogeno-atomo ordezkatuak dituzten deribatuetan erabiltzen den aurrizkia, 1-2 posizioak ordezkatuta daudela adierazteko
ortogenesi	eus-30-80000281-n	 Karaktere jakin bat norabide jakin batean eta apurka aldatzen den eboluzio-mota
osaba	eus-30-10736091-n	 aitaren edo amaren anaia; orobat, izebaren senarra
osagai	eus-30-13809207-n	 zerbait osatzen duten zatietako bakoitza
osagarri	eus-30-13809207-n	 zerbait osatzen duten zatietako bakoitza
osaketa	eus-30-00237078-n	 osatzea (ekintza eta ondorioa)
osasun-azterketa	eus-30-00142361-n	 adinaren eta sexuaren arabera egiten diren osasun test desberdinak, mediku ikuskapena
osmoerregulazio-mekanismo	eus-30-80000760-n	 Gorputzeko zelulek nahiz organismo sinpleek zelulaz kanpoko likidoaren presio osmotikoari eusteko prozesua.
osmometria	eus-30-80000269-n	 Presio osmotikoa neurtzea
ospakizun	eus-30-00428000-n	 gehienetan jan-edanaz, musikaz, dantzaz, jokoz, etab.ez eratzen da
ospitale	eus-30-03540595-n	 gaixotasunen diagnostiko, tratamendu eta prebentzioa eskaintzeko prestatutako eraikina, bertan gaixoak eduki ditzakeena
ospitale	eus-30-08054417-n	 gaixotasunen diagnostiko, tratamendu eta prebentzioa eginkizun duen erakunde publiko edo pribatua
ostalaritza	eus-30-01104324-n	 diru truke bidaiari edo ostatariei jana eta ostatua emateaz arduratzen den industria-mota
ostatu	eus-30-02796995-n	 edariak, eta zenbaitetan janariak ere bai, saldu eta normalean bertako barra aurrean kontsumitzen diren lekua
ostatu	eus-30-04395875-n	 edariak, eta zenbaitetan janariak ere bai, saldu eta normalean bertako barra aurrean kontsumitzen diren lekua
ostegun	eus-30-15164354-n	 astearen laugarren eguna, asteazkenaren eta ostiralaren artekoa
ostera	eus-30-00284101-n	 nonbaitetik lasai ibiltzea
ostera	eus-30-00292599-n	 kanpora ibilaldi labur bat egin eta itzultzea
ostera	eus-30-00312266-n	 txango labur bat (oinez ala gidatuz)
oszilazio_figoide	eus-30-80000572-n	 Aireontzi baten luzetarako orientazioaren periodo luzeko oszilazioa, hegan egiteko batez besteko ibilbidearekiko gorabehera leunetan gauzatzen dena, eraso-angelua ia ezer aldatu gabe
oszilazio-higidura	eus-30-80000543-n	 Oreka-puntu baten alde batera eta bestera txandaka higitzen den gorputzaren higidura periodikoa
otomikosi	eus-30-80000470-n	 Belarriaren kanpoko entzunbidean onddoek eragindako infekzioa izatea
otsail	eus-30-15210486-n	 urtearen bigarren hila (urte arruntetan 28 egun eta bisurteetan 29)
otso	eus-30-02114100-n	 ugaztun haragijalea, zakurraren antzekoa, mutur-zorrotza eta belarri-zuta, ilea gris iluna eta isatsa luze iletsua dituena, oso jatuna
otxabuketa	eus-30-80000186-n	 Pieza batean aldez aurretik egindako zuloak artezteko (zilindrikotasun osoa lortzeko eta behar duen neurri zehatza emateko, adibidez) eta barnealdeko azala leuntzeko eragiketa
output	eus-30-07264925-n	 sistema elektroniko batetik datorren seinalea
oxido	eus-30-14971519-n	 elementu bat edo erradikal bat oxigenoarekin elkartzean eratutako substantzien izen generikoa
oxigeno	eus-30-14648100-n	 zenbaki atomikoa 8 duen elementu kimikoa (O); kolore, usain eta zaporerik gabeko gasa da; lurrazaleko elementurik ugariena da; izaki bizidunek arnasketan kontsumitzen dute eta landareek fotosintesian sortzen
oxiurosi	eus-30-80000342-n	 Oxiuroek eragindako parasitazioa. Umeean gertatzen da, batez ere
ozeano	eus-30-09426788-n	 ozeano baten zati jakina edota lurralde batek partzialki inguratzen duen ur gaziko hedadura zabala
Pageten_gaixotasun	eus-30-80000430-n	 Bularreko larruazaleko kartzinoma
pagu	eus-30-13278375-n	 diruz ordaintzen den kantitatea
paisaia	eus-30-05933246-n	 ikuslearen aurrean agertzen den lurralde-eremua
Pakistan	eus-30-08975902-n	 Asiako hegomendebaldeko estatua, Omango itsasoaren ertzean
paleodemografia	eus-30-80000606-n	 Antzinako populazioen demografia ezagutzeko nekropoli eta hilerrien giza aztarnak aztertzen dituen zientzia
Palestina	eus-30-08798771-n	 Ekialde Hurbileko eskualdea, gaur egungo Israel eta Jordania estatuen artean banatua
palestinar	eus-30-09713357-n	 Palestinakoa, Palestinari dagokiona; Palestinako biztanlea
palko	eus-30-02884225-n	 antzokian, zezen-plazan, etab.etan, balkoi-moduko aparteko gunea, zenbait jarleku dituena
pankarta	eus-30-06793426-n	 leku publikoetan iragartzeko itsasten den seinalea
panorama	eus-30-05933246-n	 ikuslearen aurrean agertzen den lurralde-eremua
pantera_beltz	eus-30-80000559-n	 Lehoinabarraren forma melanikoa
paper	eus-30-00720565-n	 pertsona edo talde baten izaerarengatik espero den jokabide edo ekintza multzoa
paper	eus-30-05929008-n	 norbaiti buruz aktoreak egiten duen antzezpena
paper	eus-30-06255613-n	 idatzizko komunikabidea
paper	eus-30-06470073-n	 zerbaitetaz informatzeko, zerbaiten berri emateko balio duen izkribua
paper	eus-30-13403331-n	 aurrekontuetako atal bakoitza
paper	eus-30-14974264-n	 landare-zuntzak landuz lortzen den materiala
papertxo	eus-30-04240327-n	 paper zati txikia
parada	eus-30-14483917-n	 zerbaitetarako unea, egokiera, aukera, besterik adierazten ez bada ona
Paraguai	eus-30-08978343-n	 Hego Amerikako estatua
pare	eus-30-07976936-n	 bi lagunez osatutako taldea bat bezala hartzen denean
pare_bihurritu	eus-30-80000637-n	 Elkarren artean behin eta berriz gurutzaturiko bi hari isolatuz osatutako multzoetako bakoitza, beste hainbatekin batera telefono-lineetan eta bestelako komunikazio-sareetan erabili ohi den kablea osatzen duena. Egitura horri esker, harien arteko interferentzia txikiagotu egiten da. Bi motatakoak izan daitezke: zorro metaliko batez babestuta daudenak eta babesik ez dutenak. Kable ardazkideak eta zuntz optikoak baino banda-zabalera txikiagoa dute
parlamentari	eus-30-10400309-n	 parlamentuko kidea
parlamentu	eus-30-08319198-n	 estatu edo herrialde beregain baten lege agintea duen biltzarra, hauteskundeen bidez hautatua
partaidetza	eus-30-13286801-n	 zerbait partekatzeak ematen duen eskubidea, zerbaitekiko finantza partaidetza
parte	eus-30-03892891-n	 osotasun batetik bereiz daitekeen zatia
parte	eus-30-09385911-n	 objektu natural baten kopuru mugatua
parte	eus-30-13809207-n	 zerbait osatzen duten zatietako bakoitza
partida	eus-30-00430140-n	 irabazteko itxaropenarekin egiten den apostua, jokatzeko ekintza (sari bat irabazteko aukera ematen duen ordainketa barne)
partida	eus-30-00456199-n	 gutxienez bi pertsona edo bi talderen arteko norgehiagoka
partida	eus-30-07470671-n	 gutxienez bi pertsona edo bi talderen arteko norgehiagoka
partida	eus-30-09773245-n	 zerbaiten aurka dena
partida	eus-30-10379620-n	 lehiaketa batean lehiakidea
partida	eus-30-10533013-n	 garaitu beharreko lehiakidea
partida	eus-30-13405296-n	 liburuetan idazten den kontzeptuetako bakoitza; aurrekontuetako atal bakoitza
partidu	eus-30-00456199-n	 gutxienez bi pertsona edo bi talderen arteko norgehiagoka
partidu	eus-30-07470671-n	 gutxienez bi pertsona edo bi talderen arteko norgehiagoka
partidu	eus-30-08256968-n	 botere politikoa erdiestea helburu duen erakundea
partidu_politiko	eus-30-08256968-n	 botere politikoa erdiestea helburu duen erakundea
partzuergo	eus-30-08060694-n	 irabazi ekonomikoak lortzeko helburu jakinarekin elkartzen diren lagunen multzoa
paseo	eus-30-00312266-n	 txango labur bat (oinez ala gidatuz)
patentaketa	eus-30-80000201-n	 Erresistentzia handiko altzairu-haria ekoizteko erabiltzen den tratamendu termikoa. Materiala transformazio-tenperaturatik gora berotu eta era kontrolatuan hozten da, hotzean konformatzeko erraza den egitura lortzeko
patriarkatu	eus-30-07972674-n	 aitaren aldeko genealogia nagusi den eta familia eta ondasunen gaineko agintea eta eskumena osorik edo nagusiki gizonezkoari aitortzen dizkion gizarte-sistema
patronal	eus-30-08381165-n	 patroi edo ugazaben kolektiboa
patronatu	eus-30-08310949-n	 aktibitate administratiboan ari den elkargo bat
patxada	eus-30-07515560-n	 inolako ezinegonek, ondoezek edo grinak asaldatzen ez duen baretasunezko egoera
pausaldi	eus-30-01063578-n	 lan edo nekeen etenaldia edo arintzea
pauso	eus-30-00165942-n	 zerbait egiteko erabakia hartzea
pauso	eus-30-00249501-n	 mailakako garapena
pauso	eus-30-00285557-n	 ibiltzean, gorputzaren euste-puntua oin batetik bestera pasatzea; direlako ekintzen segida
pauso	eus-30-00533922-n	 dantzariak, oinarekin, zangoarekin eta gorputzarekin egindako mugimendu-unitatea edo mugimendu-eredua
pauso	eus-30-07383823-n	 ibiltzeko hanka bakoitza zoruan jartzean egiten duen soinua
pauso	eus-30-13757249-n	 urrats bakoitzak neurtzen duen bitartea
pauso	eus-30-13762579-n	 distantzia laburra
pauso	eus-30-15280497-n	 ibiltzean edota lasterka egitean mantentzen den erritmoa
pauso-hots	eus-30-07383823-n	 ibiltzeko hanka bakoitza zoruan jartzean egiten duen soinua
pena	eus-30-01160342-n	 huts edo hobenen bat egin duenari ezarririko kaltea, nekagarria edo zentzagarria den ekintza
pena	eus-30-05833683-n	 atsekabe handia, samintasun-sentimendua
pena	eus-30-07305234-n	 atsekabe handia, samintasun-sentimendua
pena	eus-30-07494363-n	 atsekabe handia, samintasun-sentimendua
pena	eus-30-07534430-n	 atsekabe handia, samintasun-sentimendua
pena	eus-30-14477342-n	 atsekabe handia, samintasun-sentimendua
pendiz	eus-30-09437454-n	 bideak edo mendiak plano baten abiapuntutik goraka egiten duen tartea
penintsula	eus-30-09388848-n	 alde batetik izan ezik urez inguratutako lurraldea; beste lur-masa handiago batekin istmo izeneko lur-tarte estu batez lotuta egoten da
penny	eus-30-13391774-n	 antzinako txanpona
pentsaera	eus-30-05954481-n	 pertsona edo pertsona-talde baten, kolektibo jakin baten pentsamoldea
pentsalari	eus-30-10423589-n	 filosofia-gaietan aditua edo jakintsua; filosofia-doktrina bat eratzen duen pentsalaria
pentsamendu	eus-30-05770926-n	 adimenaz baliatuz ideiak eratzea, elkartzea eta ordenatzearen prozesua
pentsamendu	eus-30-05833840-n	 ezagutzaren edukia, pentsamenduaren fenomeno garrantzitsuena
pentsamendu	eus-30-05954481-n	 pertsona edo pertsona-talde baten, kolektibo jakin baten pentsamoldea
pentsamendu	eus-30-12390485-n	 estoloiak eta bihotz-formako hostoak dituen landare belarkara. Loreak moreak edo zuriak dira, ezproiak dituzte eta batzuk oso usaintsuak dira ( Viola sp.)
pentsamendu_hirukolore	eus-30-12390485-n	 estoloiak eta bihotz-formako hostoak dituen landare belarkara. Loreak moreak edo zuriak dira, ezproiak dituzte eta batzuk oso usaintsuak dira ( Viola sp.)
pentsatzaile	eus-30-10423589-n	 filosofia-gaietan aditua edo jakintsua; filosofia-doktrina bat eratzen duen pentsalaria
perikondrio	eus-30-80000475-n	 Giltzaduretan ez dauden kartilagoak estaltzen dituen mintza
peril	eus-30-00802238-n	 ezbehar edo kalteren bat gertatzeko posibilitatea; norbaiten edo zerbaiten izatasunari, osotasunari, etab.i eraso diezaiokeen zera, eta hortik segitzen den egoera
peril	eus-30-14540765-n	 ezbehar edo kalteren bat gertatzeko posibilitatea; norbaiten edo zerbaiten izatasunari, osotasunari, etab.i eraso diezaiokeen zera, eta hortik segitzen den egoera
peril	eus-30-14541044-n	 ezbehar edo kalteren bat gertatzeko posibilitatea; norbaiten edo zerbaiten izatasunari, osotasunari, etab.i eraso diezaiokeen zera, eta hortik segitzen den egoera
perlita	eus-30-80000288-n	 Arroka bolkaniko beirakara. Erriolitaren osaera, ehundura perlitikoa eta, gehienetan, obsidiana baino ur-kantitate handiagoa du.
perpaus	eus-30-06285090-n	 hizketa-mailan, helburu komunikatiboa duen hitz-multzoa, testuinguru espazio-tenporal batean jaulkia
Pertsia	eus-30-08910668-n	 Ekialde Ertaineko errepublika teokratikoa; aitzinako Pertsiar Inperioaren gunea; 1935era arte Pertsia izena izan zuen; petrolioan aberatsa
pertsona	eus-30-00007846-n	 gizon-emakumeen multzoko bakoitza
pertsona	eus-30-06326797-n	 izenordain eta adizkien gramatika kategoria
Peru	eus-30-08979054-n	 Hego Amerikako estatua
petrolio	eus-30-14980579-n	 hidrokarburoz osatutako nahaste likido itsaskorra, oso kolore ilun eta usain bortitzekoa, uretako landare eta animalien hondakinen transformazio geldoaren emaitza
petrolio_gordin	eus-30-14980579-n	 hidrokarburoz osatutako nahaste likido itsaskorra, oso kolore ilun eta usain bortitzekoa, uretako landare eta animalien hondakinen transformazio geldoaren emaitza
petrologo	eus-30-80000479-n	 Petrologian diharduena
petxina	eus-30-80000242-n	 Kupula baten eraztunak azpitik euskarri dituen arkuekin eratzen dituen lau triangelu esferikoetako bakoitza
peza	eus-30-03892891-n	 osotasun batetik bereiz daitekeen zatia
peza	eus-30-09385911-n	 objektu natural baten kopuru mugatua
peza	eus-30-13388245-n	 trukerako erabiltzen den metalezko pieza (disko-formakoa normalki)
pezeta	eus-30-13690758-n	 Espainiako diru-unitate nagusia
PHP	eus-30-80000628-n	 Web-orri dinamikoak egiteko script lengoaia, C, Java eta Perl lengoaien antzeko sintaxia duena. HTML orrietan txertatzen da, eta zerbitzaritik exekutatzen da. PHP lengoaia asko erabiltzen da formularioak dituzten web-orri dinamikoak sortzeko
pieza	eus-30-07037465-n	 sortua izan den musika-lana
pieza	eus-30-13388245-n	 trukerako erabiltzen den metalezko pieza (disko-formakoa normalki)
pila	eus-30-02991048-n	 erreakzio batean askaturiko energia kimikoa energia elektriko bihurtzen duen tresna
pila	eus-30-04027504-n	 zerrenda lineal batean elementuak mutur berean erantsi eta kentzen dituen edozein datu-egitura (LIFO)
pila	eus-30-07961480-n	 bata bestearen gainean jarritako gauzen multzoa
pila	eus-30-07962124-n	 inolako ordenarik gabe jarritako gauzen multzoa
pila	eus-30-09270233-n	 haizearen eraginez bata bestearen gainean jarritako gauzen multzoa
pila	eus-30-13391774-n	 antzinako txanpona
pila	eus-30-13757724-n	 zerbaiten kantitate definitu gabea
pila_alkalino	eus-30-80000560-n	 Konposatu alkalinoak dituen elektrolitoaz osatutako pila lehorra
pila_elektriko	eus-30-02991048-n	 erreakzio batean askaturiko energia kimikoa energia elektriko bihurtzen duen tresna
pilaketa	eus-30-07951464-n	 hainbat gauzaz edo elementuz osaturiko bilduma, gauza bakarra bailitzan hartzen dena
pileo	eus-30-11532351-n	 perretxiko gehienen goialdeko estalki-moduko zati zabala
pileo	eus-30-80000480-n	 Hegaztietan, buruaren gainaldea
pilo	eus-30-07961480-n	 bata bestearen gainean jarritako gauzen multzoa
pilo	eus-30-07962124-n	 inolako ordenarik gabe jarritako gauzen multzoa
pilo	eus-30-09270233-n	 haizearen eraginez bata bestearen gainean jarritako gauzen multzoa
pilo	eus-30-13757724-n	 zerbaiten kantitate definitu gabea
pilota	eus-30-00480366-n	 delako objektuaz jokatzen den joko edo kirola, jatorriz Euskal Herrikoa zesta-puntako modalitatea
pilota	eus-30-02778669-n	 zenbait jokotan jautitzen den objektu biribila
pilota	eus-30-02779435-n	 jolasteko erabiltzen den esfera-formako objektua
pilotu	eus-30-10034906-n	 motordun ibilgailu bat gidatzen duena
piloturik_gabeko_itu-hegazkina	eus-30-80000675-n	 Hegazkinen aurkako armen itu moduan erabiltzeko piloturik gabeko hegazkin telegidatua.
pinakol	eus-30-80000481-n	 Bi karbono tertziario dituzten dialkohol simetrikoen izen generikoa, bereziki 2,3-dimetilbutan-2,3-diola [(CH<->3<->)<->2<->C(OH)<kar:marra_ertaina>C(OH)(CH<->3<->)<->2<->]. Zetonak magnesio-amalgamaz erreduzituz sintetizatzen dira
pinu-kaskabeltz	eus-30-80000385-n	 Paridoen familiako txori europarra. Kaskabeltz handiaren antzekoa da baina bizkarra grisaxka du eta tamaina txikiagoa
piodermitis	eus-30-80000387-n	 Larruazaleko gaixotasun zornetsua
pipil	eus-30-13165086-n	 kimu-hasikina, adar-puntan edo hosto-galtzarbean kokatua
piranometro	eus-30-80000258-n	 Gainazal bati erasotzen dion eguzki-erradiazio zuzena eta barreiatua neurtzeko tresna
pirargirita	eus-30-80000223-n	 Zilar antimoniosulfuroa (Ag<->3<->SbS<->3<->). Sistema erronbikoan kristaltzen da
pirheliografo	eus-30-80000262-n	 Pirheliometro erregistratzailea
piroforo	eus-30-80000219-n	 Airean bat-batean su hartzen duen substantzia
pirrol	eus-30-80000197-n	 Bost kate-mailako konposatu heteroziklikoa (C<->4<->H<->5<->N). Likido oliotsu eta kolorgea da. 131 <kar:gradu>C-an irakiten du, eta argiaren eta azidoen eraginpean erraz polimerizatzen da. Harrikatz-mundrunaren destilazio zatikatuan sortzen den frakzio nitrogenatuan aurkitzen da. Pirrolaren deribatuen artean, besteak beste, hemoglobina eta klorofila daude
pirrolidina	eus-30-80000390-n	 <I>Pirrolidina<I> konposatuaren deribatuen izen generikoa
pista	eus-30-04037625-n	 karrerak egiten diren ibilbide itxia
pista	eus-30-08570758-n	 zenbait kiroletan, jokoa gertatzen den esparrua; esparru hori dagoen eraikina, ikusleentzako harmailez eta behar diren instalazioez hornitua
pisu	eus-30-02726305-n	 solairu anitzeko eraikinetan, etxebizitzetako bakoitza
pisu	eus-30-03365991-n	 eraikin bateko solairuetako bakoitza
pisu	eus-30-04571292-n	 kirolean eta pisu-jasoketan erabiltzen den tresneria
pisu	eus-30-05026843-n	 lurrak gorputz bati eraginiko erakarpen-indarra
pisu	eus-30-05172322-n	 zerbaiti ematen zaion garrantzia
pisu	eus-30-13772468-n	 guztira bidaia batean eraman daitekeen kantitatea
pixka	eus-30-09374646-n	 pieza txikia
pizar	eus-30-09374646-n	 pieza txikia
piztia	eus-30-01316288-n	 giza eskumendetik at bizi den animalia, batez ere etxeko abereentzat edo ehiza animalia txikientzat kaltegarri gertatzen dena, ugaztuna bereziki
plan	eus-30-05898568-n	 etorkizunean egingo diren edo egiteko asmo dagoen ekintzen edo neurrien azalpena eta programa; direlako ekintza eta neurrien multzoa
planeta	eus-30-09394007-n	 berezko argirik ez duen eta izar baten inguruan biraka dabilen zeruko gorputz solidoa; Eguzkiaren orbitako bakoitza bereziki
plangintza	eus-30-05898568-n	 etorkizunean egingo diren edo egiteko asmo dagoen ekintzen edo neurrien azalpena eta programa; direlako ekintza eta neurrien multzoa
plano_topografiko	eus-30-80000626-n	 Lursail baten irudikapen grafikoa, bere puntu guztiak plano horizontal batean eskalan proiektatuz egiten dena
planta	eus-30-04673965-n	 pertsona baten kanpoko irudia
plasmapausa	eus-30-80000482-n	 Planeta baten plasmasferaren muga.
plastisol	eus-30-80000303-n	 Poli(binil kloruro)zko orea, polimero-hautsa hainbat plastifikatzailetan disolbatuz lortzen dena
plataforma	eus-30-06501311-n	 partidu politiko batek ondorio edo emaitza batera iristeko eman asmo dituen urratsen segida
plataforma_siliziklastiko	eus-30-80000249-n	 Itsasoko inguru neritikoan metatutako material terrigenoez osatutako sistema sedimentarioa. Plataforma siliziklastikoak korronteen menpekoak, ekaitzen menpekoak edo mareen menpekoak izan daitezke
plaza	eus-30-00586262-n	 antolamendu hierarkiko bateko lanpostu bat
plaza	eus-30-03722288-n	 merkataritza egiten den leku publikoa
plaza	eus-30-08619795-n	 oinezkoentzako leku publiko zabal bat herri edo hiri barruan
plug_and_play	eus-30-80000297-n	 Ordenagailuari gehitutako periferikoak automatikoki detektatu eta konfiguratzeko sistema, ordenagailuaren sistema eragileari eransten zaiona. Sistema horrekin, erabiltzaileak ez du instalazio-prozedurarik jarraitu behar ordenagailuari periferiko berria gehitzen dion bakoitzean. Intel enpresak garatu zuen, eta PCetan Windows 95en agertu zen lehenengoz, 1995. urtean; Macintosh ordenagailuek, berriz, beti izan dute sistema hori
pneumologo	eus-30-80000425-n	 Birika-gaixotasunetan espezialista den medikua
pneumopatia	eus-30-80000319-n	 Biriketako gaixotasunen izen generikoa
podium	eus-30-03159640-n	 plataforma edo oholtza, pertsona bat edo gehiago leku nabarmenean jartzeko dena eta bereziki kirol-lehiaketetan lehenengo postuetan sailkatutakoei sariak banatzeko erabiltzen dena
poema	eus-30-06377442-n	 neurtitzetan idatzitako literatur lana; poesiaren alorreko literatur lana
poesia	eus-30-06377442-n	 neurtitzetan idatzitako literatur lana; poesiaren alorreko literatur lana
polemika	eus-30-07183660-n	 gai bati buruzko eztabaida, idatzizkoa bereziki
poliolefina	eus-30-80000379-n	 (CH<->2<->CHR)<->n<-> formulako polimeroen izen generikoa
politika	eus-30-00611972-n	 gobernu eta hiritarren antolamendu publikoarekin loturiko jarduera
politika	eus-30-05901508-n	 norbanako batek edota talde sozial batek hartzen duen ekintza plana
politika	eus-30-06656408-n	 gobernu baten ekintza modua arrazoitzeko argumentatze modua
politikari	eus-30-10450303-n	 politikoa, politika edo gobernu gaietan diharduen pertsona
politikari	eus-30-10451263-n	 politikoa, politika edo gobernu gaietan diharduen pertsona
polizia	eus-30-08209687-n	 polizia eta agente multzoa
polizia	eus-30-10448983-n	 polizia zerbitzuko kidea
polizia-agente	eus-30-10448983-n	 polizia zerbitzuko kidea
polizi_agente	eus-30-10448983-n	 polizia zerbitzuko kidea
polizia-indar	eus-30-08209687-n	 polizia eta agente multzoa
polizi_etxe	eus-30-03977678-n	 Espainian, polizia-komisario baten agindupean, probintzia-hiriburuetan dauden polizia-egoitzetako bakoitza
Polonia	eus-30-08982587-n	 Europako erdialdeko estatua
populu	eus-30-07947255-n	 biztanleen gehiengoa osatzen duen gizaki multzoa, belaunaldiz belaunaldi bertako kultura eta ohiturak gordetzen dituena
populu	eus-30-08180190-n	 herri xeheak osatzen duen multzo handia
porrot	eus-30-00066636-n	 norbaitek bere asmo eta helburuetan aurrez espero zitzakeen edo nahi zituen emaitzak ez lortzea
porrot	eus-30-07317764-n	 norbaitek bere asmo eta helburuetan aurrez espero zitzakeen edo nahi zituen emaitzak ez lortzea
porrot	eus-30-07365432-n	 norbaitek bere asmo eta helburuetan aurrez espero zitzakeen edo nahi zituen emaitzak ez lortzea
porrot	eus-30-07475364-n	 bukaera ez arrakastatsua
porrot	eus-30-14477877-n	 norbaitek bere asmo eta helburuetan aurrez espero zitzakeen edo nahi zituen emaitzak ez lortzea
porta-zirkulazio	eus-30-80000747-n	 Bi organoren kapilar-sistemak lotzen dituzten odol-hodien multzoa; esaterako, digestio-sistematik eta baretik gibelaren barnealdera doan eta hortik beheko kaba zainera bideratzen den zirkulazioa
portu	eus-30-08639058-n	 itsasontziak babes hartzeko, edo karga hartu edo uzteko leku egokia, berezkoa nahiz eraikia
portu	eus-30-09386842-n	 mendi arteko igarobidea
Portugal	eus-30-08984788-n	 Europako hego-mendebaldeko estatua, Iberiar penintsulako mendebaldean
portzentaje	eus-30-13817526-n	 ehunek osatzen duten multzoaren honenbestekoa adierazten duen kopurua
pose	eus-30-00344421-n	 gorputzarekin posizio jakin bat hartzearen aktibitatea
